frame_id,timestamp,track_id,team_color,x,y,vx,vy,map_x,map_y
14,0.4666666666666667,2,marker,588.8657874349735,239.7318910759319,0.2181445055785449,-0.3317300526750753,588.8658,239.73189
14,0.4666666666666667,3,marker,587.0,284.46879559245133,0.0,0.0206342672088341,587.0,284.46878
14,0.4666666666666667,4,marker,565.9130697156216,279.4219783518381,0.0462892196426281,0.0505568946058985,565.9131,279.42197
14,0.4666666666666667,5,marker,594.0780216481619,368.47846591799754,-0.0505568946058869,0.0142991759704746,594.078,368.47845
14,0.4666666666666667,6,marker,758.5095143550848,519.2422053782516,0.2378164788785713,-0.373038935935383,758.5095,519.2422
14,0.4666666666666667,7,marker,577.523708696197,367.0,0.2172686830544445,0.0,577.5237,367.0
14,0.4666666666666667,8,marker,775.5290385117918,465.99826838085295,0.236511221318094,0.0021796492738851,775.52905,465.99826
14,0.4666666666666667,9,marker,755.0527384895511,182.39391829686997,-0.0349334431793439,-0.022228224376402,755.05273,182.39392
14,0.4666666666666667,10,marker,680.139761309006,319.23057860808456,0.1371329504629044,-0.186721416266144,680.1398,319.2306
14,0.4666666666666667,11,marker,599.5714248682679,234.9068008510229,0.1755166593785538,0.0292807437087676,599.5714,234.9068
14,0.4666666666666667,12,marker,793.5,159.98988274456835,0.0,-5.365899362161792e-05,793.5,159.98988
14,0.4666666666666667,13,marker,753.5,181.0,0.0,0.0,753.5,181.0
14,0.4666666666666667,14,marker,572.052738489551,251.60984911805497,-0.0349334431793439,0.1797924339559967,572.05273,251.60985
14,0.4666666666666667,15,marker,670.0353924643833,325.0631176080121,-0.0020011127007936,-0.0501998807126466,670.0354,325.0631
14,0.4666666666666667,16,marker,596.5771006254568,370.4763272716878,-0.0501305776827597,-0.1053330092923911,596.5771,370.47632
14,0.4666666666666667,17,marker,585.9669336527146,242.65873598881484,1.9708700112867676,-1.6866684977992796,585.9669,242.65874
14,0.4666666666666667,18,marker,677.4379295545049,321.2139804540343,-0.2964456166270217,0.1248092313879411,677.4379,321.214
14,0.4666666666666667,19,marker,752.0,179.88874257479458,0.0,-0.0231604510291026,752.0,179.88875
14,0.4666666666666667,20,marker,793.0,155.5,0.0,0.0,793.0,155.5
15,0.5,1,marker,792.6240916335104,483.1649841164502,-0.3264730365301017,-0.1038059484640129,792.6241,483.16498
15,0.5,2,marker,589.1131889294778,239.40215845478212,0.2906620412346452,-0.3447783673850313,589.11316,239.40216
15,0.5,3,marker,587.0,284.48539785212773,0.0,0.0120808350601819,587.0,284.4854
15,0.5,4,marker,565.9508962966282,279.4644562809277,0.0315327304049235,0.0281294942022934,565.95087,279.46445
15,0.5,5,marker,594.0355437190723,368.49146769485145,-0.0281294942023051,0.0067331771631369,594.0355,368.49146
15,0.5,6,marker,758.7159382691854,518.8811654627947,0.1620989261874028,-0.3554562671404957,758.71594,518.88116
15,0.5,7,marker,577.7100909250801,367.0,0.1588913283672328,0.0,577.7101,367.0
15,0.5,8,marker,775.7308664154407,465.9975993310866,0.1599085620428466,0.0034175642436675,775.7309,465.9976
15,0.5,9,marker,755.0231344530208,182.38758500392535,-0.0188140122233307,0.0162916192238366,755.02313,182.38759
15,0.5,10,marker,680.2630546509482,319.04727061424927,0.1120132359271471,-0.207641929386593,680.26306,319.04727
15,0.5,11,marker,599.7696799497733,234.93320759477675,0.2395077506453407,0.0286949607747208,599.76965,234.93321
15,0.5,12,marker,793.5,159.99267391935314,0.0,-3.603790884333617e-05,793.5,159.99268
15,0.5,13,marker,753.5,181.0,0.0,0.0,753.5,181.0
15,0.5,14,marker,572.0231344530207,251.8003784930028,-0.0188140122233307,0.2406208021729241,572.02313,251.80038
15,0.5,15,marker,670.0278525579016,325.02485111060275,-0.0044583312952357,-0.0278502961104543,670.02783,325.02484
15,0.5,16,marker,596.5349683660345,370.36584681273706,-0.0277966371167804,-0.1287046813354183,596.535,370.36584
15,0.5,17,marker,587.7533811746262,241.3336045096342,1.9708700112867676,-1.6866684977992796,587.75336,241.3336
15,0.5,18,marker,677.2690885991302,321.28749576475843,-0.2964456166270217,0.1248092313879411,677.2691,321.2875
15,0.5,19,marker,752.0,179.8392637107219,0.0,-0.0862300346401511,752.0,179.83926
15,0.5,20,marker,793.0,155.5,0.0,0.0,793.0,155.5
16,0.5333333333333333,1,marker,792.3394083264698,483.07672459317325,-0.2064221226084013,-0.0580711379484572,792.3394,483.07672
16,0.5333333333333333,2,marker,589.3863235289621,239.0911452410652,0.2615429201418266,-0.2794605529254237,589.38635,239.09114
16,0.5333333333333333,3,marker,587.0,284.4951052822453,0.0,0.0059916786308553,587.0,284.49512
16,0.5333333333333333,4,marker,565.9763187660709,279.4884714867728,0.0188316492972173,0.0128920798198227,565.9763,279.48846
16,0.5333333333333333,5,marker,594.0115285132273,368.4980837338208,-0.0128920798198344,0.0021589626625847,594.01154,368.49808
16,0.5333333333333333,6,marker,758.8553505342072,518.561941783532,0.0968662879040811,-0.2750257245594135,758.85535,518.56195
16,0.5333333333333333,7,marker,577.8437213009696,367.0,0.1016312206660943,0.0,577.84375,367.0
16,0.5333333333333333,8,marker,775.866064968534,465.9984325849995,0.094752533142625,0.0032376800965023,775.8661,465.99844
16,0.5333333333333333,9,marker,755.006810983934,182.40679902838627,-0.0081506412934519,0.029191832724562,755.00684,182.4068
16,0.5333333333333333,10,marker,680.3600164997974,318.86398491919743,0.0784096303738322,-0.1738137380976252,680.36005,318.86398
16,0.5333333333333333,11,marker,599.9929692799822,234.95744627622383,0.2173000449348313,0.0225536324399526,599.993,234.95744
